url,date,rawContent,username,likeCount,replyCount,retweetCount,quoteCount,cashtags,hashtags,viewCount
https://twitter.com/Stocktwits/status/1605683971794251776,2022-12-21 21:57:45+00:00,@MoneyTradeEdge https://t.co/GgHbEwiN0R,Stocktwits,2,0,0,0,,,475.0
https://twitter.com/Stocktwits/status/1605683524102602752,2022-12-21 21:55:58+00:00,@StockMKTNewz https://t.co/0zws3fqehy,Stocktwits,6,0,1,0,,,2150.0
https://twitter.com/Stocktwits/status/1605683050087534592,2022-12-21 21:54:05+00:00,@greg16676935420 https://t.co/LCHRE6N9su,Stocktwits,2,0,0,0,,,1212.0
https://twitter.com/Stocktwits/status/1605682067072618496,2022-12-21 21:50:11+00:00,@MinerviniQuote https://t.co/PvPICE74D7,Stocktwits,2,0,0,0,,,466.0
https://twitter.com/Stocktwits/status/1605680823381786624,2022-12-21 21:45:15+00:00,@KeanuTrades https://t.co/IgRg6fvMgE,Stocktwits,3,0,0,0,,,238.0
https://twitter.com/Stocktwits/status/1605680073914273794,2022-12-21 21:42:16+00:00,@Trader_Theory https://t.co/MEoWCvS8yD,Stocktwits,0,0,0,0,,,113.0
https://twitter.com/Stocktwits/status/1605674130883297280,2022-12-21 21:18:39+00:00,"$MU https://t.co/YtznXFGCNv
Message Volume +141% 
Sentiment +1.81% https://t.co/ChJ7kz4Yue",Stocktwits,4,0,3,0,['MU'],,23131.0
https://twitter.com/Stocktwits/status/1605674129146884096,2022-12-21 21:18:39+00:00,"$MU to cut 10% of jobs

EPS ($0.04) vs ($0.01) est. 
Revs $4.09B vs $4.15B est.",Stocktwits,12,5,4,0,['MU'],,26500.0
https://twitter.com/Stocktwits/status/1605669671650308096,2022-12-21 21:00:56+00:00,"The markets are closed! 🔔

Here were today's top stories! 👇
✧ Silver hits 8-month high.
✦ All indices in the green.
✧ No matter how bad you've been, Santa doesn't hate you as much as he does crypto.
✦ Consumer Confidence better than expected. https://t.co/Od37255IZF",Stocktwits,17,3,10,1,,,20020.0
https://twitter.com/Stocktwits/status/1605617043968966656,2022-12-21 17:31:48+00:00,@rippyaf https://t.co/6VcsUpMaie,Stocktwits,1,0,0,0,,,71.0
https://twitter.com/Stocktwits/status/1605613980449247235,2022-12-21 17:19:38+00:00,U.S. home sales drop for the 10th month in a row due to high mortgage rates and prices. https://t.co/PDpEVhNe4q https://t.co/30KjBplhEQ,Stocktwits,31,2,4,0,,,27347.0
https://twitter.com/Stocktwits/status/1605599069631500290,2022-12-21 16:20:23+00:00,Anyone come to mind? https://t.co/2vyOB7wOw2,Stocktwits,38,8,5,1,,,33065.0
https://twitter.com/Stocktwits/status/1605581888243892224,2022-12-21 15:12:07+00:00,$CCL $PLTR $SINT $NKE $TSLA https://t.co/LvkdBgBgHo https://t.co/T9hedlFrBq,Stocktwits,12,2,2,0,"['CCL', 'PLTR', 'SINT', 'NKE', 'TSLA']",,18796.0
https://twitter.com/Stocktwits/status/1605571449283940352,2022-12-21 14:30:38+00:00,"The markets are open! 🔔

Here are some things in focus today.👇
✦ Existing Home Sales numbers.
✧ CB Consumer Confidence.
✦ EIA Gasoline Stocks Change.
✧ $MU, $TTC, $CTAS , &amp; more earnings. https://t.co/y279bEA6fE",Stocktwits,10,1,4,1,"['MU', 'TTC', 'CTAS']",,19642.0
https://twitter.com/Stocktwits/status/1605417009105305600,2022-12-21 04:16:56+00:00,It's the Yen-d Of The World As We Know It https://t.co/xPx81Vz3BA https://t.co/xTCj31Muha,Stocktwits,15,1,1,0,,,30400.0
https://twitter.com/Stocktwits/status/1605380596078780416,2022-12-21 01:52:15+00:00,@RestartedTrader https://t.co/PIWPqfTYub,Stocktwits,1,0,0,0,,,173.0
https://twitter.com/Stocktwits/status/1605380386535510017,2022-12-21 01:51:25+00:00,@PBInvesting https://t.co/sWz1ggEpfC,Stocktwits,3,0,0,0,,,1448.0
https://twitter.com/Stocktwits/status/1605379361833508864,2022-12-21 01:47:21+00:00,@bryanrosswins https://t.co/zGBOSDu1FK,Stocktwits,1,0,0,0,,,111.0
https://twitter.com/Stocktwits/status/1605379008417259520,2022-12-21 01:45:56+00:00,@SteveOnSpeed https://t.co/B3tdbOnx4S,Stocktwits,0,0,0,0,,,437.0
https://twitter.com/Stocktwits/status/1605378449882783746,2022-12-21 01:43:43+00:00,@MichaelGLamothe https://t.co/XpGqsqsOOk,Stocktwits,0,0,0,0,,,237.0
https://twitter.com/Stocktwits/status/1605377913460625409,2022-12-21 01:41:35+00:00,@RockyBTrades https://t.co/SZ2bFIhWUl,Stocktwits,6,0,1,0,,,1886.0
https://twitter.com/Stocktwits/status/1605377543611113473,2022-12-21 01:40:07+00:00,@dtr_trading https://t.co/v2fGKCcn12,Stocktwits,1,0,0,0,,,82.0
https://twitter.com/Stocktwits/status/1605377228115623936,2022-12-21 01:38:52+00:00,@FT__Trading https://t.co/tUXOD839s1,Stocktwits,5,0,0,0,,,691.0
https://twitter.com/Stocktwits/status/1605376072500928512,2022-12-21 01:34:16+00:00,@JamesHSLevine https://t.co/1dhZl3xhQ2,Stocktwits,1,0,0,0,,,146.0
https://twitter.com/Stocktwits/status/1605375659869540352,2022-12-21 01:32:38+00:00,@kaileyleinz https://t.co/rBC0MnupB0,Stocktwits,1,0,0,0,,,159.0
https://twitter.com/Stocktwits/status/1605374658961776640,2022-12-21 01:28:39+00:00,@CryptoCapo_ https://t.co/VX5q1pcSaQ,Stocktwits,14,6,0,0,,,5077.0
https://twitter.com/Stocktwits/status/1605373816569335808,2022-12-21 01:25:18+00:00,@alifarhat79 https://t.co/XqKYJZ7UP7,Stocktwits,4,0,0,0,,,2880.0
https://twitter.com/Stocktwits/status/1605373270265430016,2022-12-21 01:23:08+00:00,@studynikonomics https://t.co/TK4TMoJVZV,Stocktwits,2,1,0,0,,,1351.0
https://twitter.com/Stocktwits/status/1605314958421475328,2022-12-20 21:31:26+00:00,$NKE +5.6% AH https://t.co/XlehxjSeBV https://t.co/KpB4X3tl7Z,Stocktwits,14,1,3,0,['NKE'],,20086.0
https://twitter.com/Stocktwits/status/1605314954885677056,2022-12-20 21:31:25+00:00,"$NKE does it - beats estimates on Revenue and Earnings https://t.co/XlehxjSeBV

EPS $0.85 vs $0.64 est. 
Revs $13.3B vs $12.57B est.",Stocktwits,31,7,10,0,['NKE'],,30981.0
https://twitter.com/Stocktwits/status/1605311282709557248,2022-12-20 21:16:49+00:00,$FDX delivers mixed results,Stocktwits,5,1,2,0,['FDX'],,35833.0
https://twitter.com/Stocktwits/status/1605307517738790912,2022-12-20 21:01:52+00:00,"The markets are closed! 🔔

Here were today's top stories! 👇
✧ BoJ pulls a 'hold my beer' on the market.
✦ Stonks and crypto attempt to some green on the screen.
✧ $VRNA biggest gainer (300m+ market cap) at +36.06%.
✦ $RCUS biggest loser (300m+ market cap) at -32.05% https://t.co/w57NJF4puf",Stocktwits,12,1,7,1,"['VRNA', 'RCUS']",,20446.0
https://twitter.com/Stocktwits/status/1605278646712688640,2022-12-20 19:07:08+00:00,💪,Stocktwits,6,1,2,0,,,42378.0
https://twitter.com/Stocktwits/status/1605250014242304000,2022-12-20 17:13:22+00:00,"$TSLA https://t.co/5cg0jz1EDb
Sentiment +0.16%
Message Volume -3.13% https://t.co/LDC4w5wDku",Stocktwits,8,0,1,0,['TSLA'],,16621.0
https://twitter.com/Stocktwits/status/1605250010802634752,2022-12-20 17:13:21+00:00,$TSLA hit a new 52-week low earlier today at $141.51 https://t.co/5cg0jyJvp3 https://t.co/y80pF25JWf,Stocktwits,36,5,10,1,['TSLA'],,28692.0
https://twitter.com/Stocktwits/status/1605211851167760384,2022-12-20 14:41:43+00:00,"The markets are open! 🔔

Here are some things in focus today.👇

✧ API Crude Oil Changes
✦ FX markets rocked by Bank of Japan decision.
✧ $FCEL, $GIS, $NIKE, $FDX, &amp; more earnings. https://t.co/40xbbnxIeX",Stocktwits,11,1,0,1,"['FCEL', 'GIS', 'NIKE', 'FDX']",,20119.0
