datetime,symbol,open,high,low,close,volume
2022-12-16 19:10:00,NASDAQ:MSFT,244.58,244.99,244.56,244.95,8296.0
2022-12-16 19:15:00,NASDAQ:MSFT,244.91,245.1,244.63,244.8,8903.0
2022-12-16 19:20:00,NASDAQ:MSFT,244.81,244.86,244.6,244.67,13712.0
2022-12-16 19:25:00,NASDAQ:MSFT,244.64,244.7,244.4,244.4,6082.0
2022-12-16 19:30:00,NASDAQ:MSFT,244.38,244.4,243.81,243.84,8663.0
2022-12-16 19:35:00,NASDAQ:MSFT,243.86,244.25,243.85,244.2,9442.0
2022-12-16 19:40:00,NASDAQ:MSFT,244.14,244.33,244.065,244.23,7550.0
2022-12-16 19:45:00,NASDAQ:MSFT,244.21,244.41,244.07,244.38,6636.0
2022-12-16 19:50:00,NASDAQ:MSFT,244.39,244.71,244.38,244.64,8934.0
2022-12-16 19:55:00,NASDAQ:MSFT,244.67,245.48,244.57,245.09,17898.0
2022-12-16 20:00:00,NASDAQ:MSFT,245.1,245.45,244.92,244.99,15652.0
2022-12-16 20:05:00,NASDAQ:MSFT,244.98,244.98,244.62,244.75,11652.0
2022-12-16 20:10:00,NASDAQ:MSFT,244.8,245.77,244.71,245.72,14795.0
2022-12-16 20:15:00,NASDAQ:MSFT,245.69,246.26,245.685,245.74,18874.0
2022-12-16 20:20:00,NASDAQ:MSFT,245.71,246.27,245.62,246.21,15442.0
2022-12-16 20:25:00,NASDAQ:MSFT,246.19,246.63,246.03,246.41,17354.0
2022-12-16 20:30:00,NASDAQ:MSFT,246.47,247.1,246.46,246.9,29338.0
2022-12-16 20:35:00,NASDAQ:MSFT,246.96,247.36,246.47,247.01,22245.0
2022-12-16 20:40:00,NASDAQ:MSFT,246.98,247.5,246.7,246.7,29781.0
2022-12-16 20:45:00,NASDAQ:MSFT,246.68,247.08,246.17,246.38,42634.0
2022-12-16 20:50:00,NASDAQ:MSFT,246.33,246.5,243.6,244.21,339939.0
2022-12-16 20:55:00,NASDAQ:MSFT,244.14,246.1,243.85,243.85,296633.0
2022-12-19 14:30:00,NASDAQ:MSFT,244.86,245.1,242.89,243.06,22954.0
2022-12-19 14:35:00,NASDAQ:MSFT,243.06,243.38,242.5,243.0,10388.0
2022-12-19 14:40:00,NASDAQ:MSFT,242.885,243.32,242.7,242.94,15323.0
2022-12-19 14:45:00,NASDAQ:MSFT,242.91,242.91,241.66,241.66,17047.0
2022-12-19 14:50:00,NASDAQ:MSFT,241.67,241.89,241.28,241.87,13950.0
2022-12-19 14:55:00,NASDAQ:MSFT,241.88,241.88,241.26,241.52,12432.0
2022-12-19 15:00:00,NASDAQ:MSFT,241.65,241.66,240.64,240.95,11155.0
2022-12-19 15:05:00,NASDAQ:MSFT,240.83,240.83,240.28,240.82,22975.0
2022-12-19 15:10:00,NASDAQ:MSFT,240.85,241.48,240.83,241.48,6902.0
2022-12-19 15:15:00,NASDAQ:MSFT,241.48,241.96,241.34,241.87,8154.0
2022-12-19 15:20:00,NASDAQ:MSFT,242.0,242.9,241.92,242.56,10506.0
2022-12-19 15:25:00,NASDAQ:MSFT,242.49,242.84,242.49,242.72,6856.0
2022-12-19 15:30:00,NASDAQ:MSFT,242.6,242.9,242.43,242.61,8677.0
2022-12-19 15:35:00,NASDAQ:MSFT,242.66,242.85,241.99,242.03,12504.0
2022-12-19 15:40:00,NASDAQ:MSFT,241.98,242.88,241.98,242.68,6141.0
2022-12-19 15:45:00,NASDAQ:MSFT,242.63,242.67,242.22,242.46,6479.0
2022-12-19 15:50:00,NASDAQ:MSFT,242.42,242.55,241.92,242.145,4900.0
2022-12-19 15:55:00,NASDAQ:MSFT,242.1,242.16,241.26,241.27,9711.0
2022-12-19 16:00:00,NASDAQ:MSFT,241.05,241.11,240.52,240.75,30099.0
2022-12-19 16:05:00,NASDAQ:MSFT,240.68,240.86,240.37,240.44,28780.0
2022-12-19 16:10:00,NASDAQ:MSFT,240.39,240.57,240.22,240.22,12936.0
2022-12-19 16:15:00,NASDAQ:MSFT,240.34,240.44,240.02,240.05,16292.0
2022-12-19 16:20:00,NASDAQ:MSFT,240.055,240.2,239.57,240.18,17336.0
2022-12-19 16:25:00,NASDAQ:MSFT,240.15,240.27,240.0,240.27,4135.0
2022-12-19 16:30:00,NASDAQ:MSFT,240.37,240.37,239.91,239.97,7190.0
2022-12-19 16:35:00,NASDAQ:MSFT,239.955,239.97,239.34,239.39,20363.0
2022-12-19 16:40:00,NASDAQ:MSFT,239.38,239.96,239.08,239.96,13494.0
2022-12-19 16:45:00,NASDAQ:MSFT,239.92,240.8,239.92,240.8,7260.0
2022-12-19 16:50:00,NASDAQ:MSFT,240.89,241.18,240.78,241.09,12942.0
2022-12-19 16:55:00,NASDAQ:MSFT,241.055,241.125,240.73,240.83,7662.0
2022-12-19 17:00:00,NASDAQ:MSFT,240.84,241.115,240.82,241.04,9311.0
2022-12-19 17:05:00,NASDAQ:MSFT,241.005,241.13,240.955,240.97,11061.0
2022-12-19 17:10:00,NASDAQ:MSFT,240.94,241.03,240.77,241.03,9240.0
2022-12-19 17:15:00,NASDAQ:MSFT,241.07,241.29,240.98,241.27,8635.0
2022-12-19 17:20:00,NASDAQ:MSFT,241.29,241.34,240.84,240.92,4500.0
2022-12-19 17:25:00,NASDAQ:MSFT,240.87,240.89,240.665,240.665,2803.0
2022-12-19 17:30:00,NASDAQ:MSFT,240.64,240.74,240.48,240.74,4152.0
2022-12-19 17:35:00,NASDAQ:MSFT,240.68,241.19,240.68,240.84,3787.0
2022-12-19 17:40:00,NASDAQ:MSFT,240.83,240.97,240.8,240.97,2601.0
2022-12-19 17:45:00,NASDAQ:MSFT,240.93,241.19,240.79,241.19,4505.0
2022-12-19 17:50:00,NASDAQ:MSFT,241.155,241.16,240.73,240.73,6045.0
2022-12-19 17:55:00,NASDAQ:MSFT,240.75,240.82,240.53,240.65,4622.0
2022-12-19 18:00:00,NASDAQ:MSFT,240.69,240.95,240.64,240.81,4819.0
2022-12-19 18:05:00,NASDAQ:MSFT,240.85,240.87,240.3,240.37,7292.0
2022-12-19 18:10:00,NASDAQ:MSFT,240.38,240.6,240.38,240.58,7048.0
2022-12-19 18:15:00,NASDAQ:MSFT,240.55,240.55,240.255,240.34,5809.0
2022-12-19 18:20:00,NASDAQ:MSFT,240.29,240.74,240.26,240.67,8100.0
2022-12-19 18:25:00,NASDAQ:MSFT,240.7,240.75,240.18,240.3,9286.0
2022-12-19 18:30:00,NASDAQ:MSFT,240.27,240.45,239.99,240.0,10161.0
2022-12-19 18:35:00,NASDAQ:MSFT,240.005,240.12,239.81,240.02,9952.0
2022-12-19 18:40:00,NASDAQ:MSFT,240.04,240.12,239.76,239.82,5413.0
2022-12-19 18:45:00,NASDAQ:MSFT,239.8,239.84,239.59,239.78,6732.0
2022-12-19 18:50:00,NASDAQ:MSFT,239.75,239.89,239.65,239.73,6080.0
2022-12-19 18:55:00,NASDAQ:MSFT,239.76,239.76,239.36,239.42,8060.0
2022-12-19 19:00:00,NASDAQ:MSFT,239.4,239.48,238.75,238.86,12760.0
2022-12-19 19:05:00,NASDAQ:MSFT,238.82,239.25,238.8,239.25,9551.0
2022-12-19 19:10:00,NASDAQ:MSFT,239.3,239.33,239.12,239.15,5477.0
2022-12-19 19:15:00,NASDAQ:MSFT,239.18,239.3,238.93,238.93,9658.0
2022-12-19 19:20:00,NASDAQ:MSFT,238.9,239.4,238.88,239.03,5688.0
2022-12-19 19:25:00,NASDAQ:MSFT,239.06,239.22,238.97,238.985,7952.0
2022-12-19 19:30:00,NASDAQ:MSFT,238.985,239.37,238.98,239.33,8005.0
2022-12-19 19:35:00,NASDAQ:MSFT,239.3,239.45,239.11,239.36,6873.0
2022-12-19 19:40:00,NASDAQ:MSFT,239.41,239.42,239.14,239.42,7134.0
2022-12-19 19:45:00,NASDAQ:MSFT,239.44,239.88,239.43,239.46,13703.0
2022-12-19 19:50:00,NASDAQ:MSFT,239.47,239.47,238.99,239.17,10571.0
2022-12-19 19:55:00,NASDAQ:MSFT,239.19,239.53,239.15,239.4,5967.0
2022-12-19 20:00:00,NASDAQ:MSFT,239.4,239.58,239.22,239.27,10626.0
2022-12-19 20:05:00,NASDAQ:MSFT,239.27,239.58,239.14,239.56,9074.0
2022-12-19 20:10:00,NASDAQ:MSFT,239.575,239.8,239.33,239.34,11267.0
2022-12-19 20:15:00,NASDAQ:MSFT,239.31,239.68,239.31,239.57,13723.0
2022-12-19 20:20:00,NASDAQ:MSFT,239.57,239.7,239.32,239.54,13062.0
2022-12-19 20:25:00,NASDAQ:MSFT,239.57,239.76,239.4,239.41,9777.0
2022-12-19 20:30:00,NASDAQ:MSFT,239.4,239.69,239.27,239.43,14144.0
2022-12-19 20:35:00,NASDAQ:MSFT,239.41,239.525,238.95,239.0,14587.0
2022-12-19 20:40:00,NASDAQ:MSFT,238.97,239.24,238.71,239.05,19693.0
2022-12-19 20:45:00,NASDAQ:MSFT,239.03,239.43,239.03,239.22,23141.0
2022-12-19 20:50:00,NASDAQ:MSFT,239.25,240.46,239.25,240.26,53489.0
2022-12-19 20:55:00,NASDAQ:MSFT,240.26,240.91,239.96,240.4,106238.0
2022-12-20 14:30:00,NASDAQ:MSFT,239.97,240.575,239.04,240.38,41029.0
2022-12-20 14:35:00,NASDAQ:MSFT,240.31,240.49,239.58,239.9,26479.0
2022-12-20 14:40:00,NASDAQ:MSFT,239.85,239.9,238.82,238.82,15901.0
2022-12-20 14:45:00,NASDAQ:MSFT,238.79,239.02,238.5,238.96,16314.0
2022-12-20 14:50:00,NASDAQ:MSFT,238.95,239.52,238.61,239.04,11540.0
2022-12-20 14:55:00,NASDAQ:MSFT,239.115,240.83,239.02,240.62,18656.0
2022-12-20 15:00:00,NASDAQ:MSFT,240.64,241.25,240.55,241.0,30264.0
2022-12-20 15:05:00,NASDAQ:MSFT,241.18,241.51,240.35,240.39,10276.0
2022-12-20 15:10:00,NASDAQ:MSFT,240.38,240.65,240.05,240.28,12100.0
2022-12-20 15:15:00,NASDAQ:MSFT,240.28,240.42,240.0,240.35,7978.0
2022-12-20 15:20:00,NASDAQ:MSFT,240.44,241.44,240.35,241.3,12339.0
2022-12-20 15:25:00,NASDAQ:MSFT,241.4,241.64,241.22,241.48,14142.0
2022-12-20 15:30:00,NASDAQ:MSFT,241.72,242.49,241.71,241.99,10631.0
2022-12-20 15:35:00,NASDAQ:MSFT,241.96,242.19,241.86,241.95,8513.0
2022-12-20 15:40:00,NASDAQ:MSFT,241.82,241.94,241.45,241.89,8293.0
2022-12-20 15:45:00,NASDAQ:MSFT,241.85,242.17,241.46,242.08,7282.0
2022-12-20 15:50:00,NASDAQ:MSFT,241.86,242.1,241.68,241.99,9320.0
2022-12-20 15:55:00,NASDAQ:MSFT,241.9,241.97,241.17,241.19,9902.0
2022-12-20 16:00:00,NASDAQ:MSFT,241.13,241.61,240.96,241.55,7970.0
2022-12-20 16:05:00,NASDAQ:MSFT,241.59,241.68,241.35,241.39,6861.0
2022-12-20 16:10:00,NASDAQ:MSFT,241.36,241.67,240.94,241.4,22228.0
2022-12-20 16:15:00,NASDAQ:MSFT,241.28,241.35,239.95,240.22,15383.0
2022-12-20 16:20:00,NASDAQ:MSFT,240.22,240.33,239.78,240.01,6073.0
2022-12-20 16:25:00,NASDAQ:MSFT,239.93,240.06,239.4,239.56,8970.0
2022-12-20 16:30:00,NASDAQ:MSFT,239.57,239.98,239.54,239.78,10326.0
2022-12-20 16:35:00,NASDAQ:MSFT,239.9,239.99,239.585,239.86,7952.0
2022-12-20 16:40:00,NASDAQ:MSFT,239.85,240.27,239.69,240.21,14706.0
2022-12-20 16:45:00,NASDAQ:MSFT,240.24,240.62,240.03,240.61,11206.0
2022-12-20 16:50:00,NASDAQ:MSFT,240.65,240.74,240.36,240.69,4120.0
2022-12-20 16:55:00,NASDAQ:MSFT,240.68,241.2,240.49,241.18,16476.0
2022-12-20 17:00:00,NASDAQ:MSFT,241.22,241.47,241.16,241.29,6356.0
2022-12-20 17:05:00,NASDAQ:MSFT,241.27,241.94,241.15,241.91,8795.0
2022-12-20 17:10:00,NASDAQ:MSFT,241.79,242.1,241.53,241.7,7196.0
2022-12-20 17:15:00,NASDAQ:MSFT,241.74,241.78,241.54,241.63,3213.0
2022-12-20 17:20:00,NASDAQ:MSFT,241.6,242.11,241.59,242.09,5944.0
2022-12-20 17:25:00,NASDAQ:MSFT,242.025,242.19,241.77,241.77,7239.0
2022-12-20 17:30:00,NASDAQ:MSFT,241.8,241.8,241.03,241.03,4000.0
2022-12-20 17:35:00,NASDAQ:MSFT,240.99,241.13,240.95,241.02,2600.0
2022-12-20 17:40:00,NASDAQ:MSFT,241.04,241.6,241.01,241.3,4595.0
2022-12-20 17:45:00,NASDAQ:MSFT,241.29,241.7,241.25,241.49,7200.0
2022-12-20 17:50:00,NASDAQ:MSFT,241.56,241.61,241.46,241.49,3756.0
2022-12-20 17:55:00,NASDAQ:MSFT,241.51,241.94,241.51,241.91,5204.0
2022-12-20 18:00:00,NASDAQ:MSFT,241.94,242.03,241.81,241.81,5299.0
2022-12-20 18:05:00,NASDAQ:MSFT,241.8,241.83,241.51,241.51,4575.0
2022-12-20 18:10:00,NASDAQ:MSFT,241.52,241.52,241.15,241.34,2200.0
2022-12-20 18:15:00,NASDAQ:MSFT,241.41,241.86,241.4,241.4,5345.0
2022-12-20 18:20:00,NASDAQ:MSFT,241.27,241.82,241.24,241.75,2663.0
2022-12-20 18:25:00,NASDAQ:MSFT,241.83,242.32,241.83,242.11,7706.0
2022-12-20 18:30:00,NASDAQ:MSFT,242.19,242.54,242.19,242.47,6540.0
2022-12-20 18:35:00,NASDAQ:MSFT,242.43,242.82,242.315,242.78,7524.0
2022-12-20 18:40:00,NASDAQ:MSFT,242.72,242.85,242.43,242.56,4801.0
2022-12-20 18:45:00,NASDAQ:MSFT,242.69,242.9,242.54,242.59,9540.0
2022-12-20 18:50:00,NASDAQ:MSFT,242.59,242.59,242.36,242.37,1600.0
2022-12-20 18:55:00,NASDAQ:MSFT,242.38,242.44,242.04,242.09,2727.0
2022-12-20 19:00:00,NASDAQ:MSFT,242.17,242.52,241.96,242.35,5360.0
2022-12-20 19:05:00,NASDAQ:MSFT,242.38,242.74,242.25,242.595,6167.0
2022-12-20 19:10:00,NASDAQ:MSFT,242.65,242.79,242.58,242.71,3200.0
2022-12-20 19:15:00,NASDAQ:MSFT,242.67,242.73,242.31,242.34,4202.0
2022-12-20 19:20:00,NASDAQ:MSFT,242.37,242.37,241.85,241.9,6139.0
2022-12-20 19:25:00,NASDAQ:MSFT,241.89,242.1,241.81,242.06,3484.0
2022-12-20 19:30:00,NASDAQ:MSFT,242.04,242.27,241.9,242.27,2522.0
2022-12-20 19:35:00,NASDAQ:MSFT,242.17,242.17,241.71,241.98,7677.0
2022-12-20 19:40:00,NASDAQ:MSFT,242.03,242.1,241.57,241.74,4535.0
2022-12-20 19:45:00,NASDAQ:MSFT,241.81,241.94,241.67,241.73,4220.0
2022-12-20 19:50:00,NASDAQ:MSFT,241.72,241.89,241.48,241.87,4680.0
2022-12-20 19:55:00,NASDAQ:MSFT,241.89,241.9,241.59,241.67,3510.0
2022-12-20 20:00:00,NASDAQ:MSFT,241.7,241.7,241.42,241.54,3621.0
2022-12-20 20:05:00,NASDAQ:MSFT,241.495,241.67,241.35,241.54,4002.0
2022-12-20 20:10:00,NASDAQ:MSFT,241.62,241.78,241.51,241.77,4254.0
2022-12-20 20:15:00,NASDAQ:MSFT,241.84,242.0,241.62,241.63,4802.0
2022-12-20 20:20:00,NASDAQ:MSFT,241.67,241.92,241.52,241.77,4501.0
2022-12-20 20:25:00,NASDAQ:MSFT,241.86,242.33,241.86,242.17,6300.0
2022-12-20 20:30:00,NASDAQ:MSFT,242.23,242.26,241.9,242.09,8212.0
2022-12-20 20:35:00,NASDAQ:MSFT,242.12,242.68,242.12,242.65,8550.0
2022-12-20 20:40:00,NASDAQ:MSFT,242.53,242.53,242.17,242.38,8523.0
2022-12-20 20:45:00,NASDAQ:MSFT,242.36,242.53,242.22,242.5,11176.0
2022-12-20 20:50:00,NASDAQ:MSFT,242.49,242.53,242.17,242.26,26356.0
2022-12-20 20:55:00,NASDAQ:MSFT,242.3,242.34,241.68,241.88,90395.0
2022-12-21 14:30:00,NASDAQ:MSFT,241.69,241.88,240.16,240.23,41579.0
2022-12-21 14:35:00,NASDAQ:MSFT,240.23,242.02,240.11,241.98,19376.0
2022-12-21 14:40:00,NASDAQ:MSFT,241.94,242.54,241.54,242.46,11928.0
2022-12-21 14:45:00,NASDAQ:MSFT,242.52,243.65,242.41,243.52,17902.0
2022-12-21 14:50:00,NASDAQ:MSFT,243.49,243.64,242.32,242.69,15381.0
2022-12-21 14:55:00,NASDAQ:MSFT,242.83,242.85,242.11,242.24,8713.0
2022-12-21 15:00:00,NASDAQ:MSFT,242.19,243.02,241.98,242.37,13046.0
2022-12-21 15:05:00,NASDAQ:MSFT,242.28,243.21,242.28,243.21,10608.0
2022-12-21 15:10:00,NASDAQ:MSFT,243.41,243.65,243.21,243.3,9267.0
2022-12-21 15:15:00,NASDAQ:MSFT,243.32,243.42,242.83,242.92,15819.0
2022-12-21 15:20:00,NASDAQ:MSFT,242.94,243.23,242.56,242.99,13245.0
2022-12-21 15:25:00,NASDAQ:MSFT,243.04,243.15,242.84,243.12,7317.0
2022-12-21 15:30:00,NASDAQ:MSFT,243.17,243.78,242.96,243.78,18049.0
2022-12-21 15:35:00,NASDAQ:MSFT,243.76,244.2,243.6,244.2,15182.0
2022-12-21 15:40:00,NASDAQ:MSFT,244.24,244.47,244.04,244.14,9701.0
2022-12-21 15:45:00,NASDAQ:MSFT,244.21,244.34,243.78,243.91,8492.0
2022-12-21 15:50:00,NASDAQ:MSFT,243.93,244.02,243.77,243.97,8974.0
2022-12-21 15:55:00,NASDAQ:MSFT,244.03,244.49,244.03,244.37,9221.0
2022-12-21 16:00:00,NASDAQ:MSFT,244.46,245.015,244.43,244.99,14447.0
2022-12-21 16:05:00,NASDAQ:MSFT,245.005,245.3,244.94,245.09,12475.0
2022-12-21 16:10:00,NASDAQ:MSFT,245.16,245.38,244.84,244.91,10708.0
2022-12-21 16:15:00,NASDAQ:MSFT,244.925,245.1,244.74,244.79,10878.0
2022-12-21 16:20:00,NASDAQ:MSFT,244.79,245.01,244.04,244.17,23526.0
2022-12-21 16:25:00,NASDAQ:MSFT,244.17,244.24,243.79,244.18,21308.0
2022-12-21 16:30:00,NASDAQ:MSFT,244.23,244.62,244.15,244.49,8615.0
2022-12-21 16:35:00,NASDAQ:MSFT,244.36,244.53,244.18,244.34,11540.0
2022-12-21 16:40:00,NASDAQ:MSFT,244.27,244.43,244.06,244.41,8100.0
2022-12-21 16:45:00,NASDAQ:MSFT,244.41,244.43,243.64,243.64,9400.0
2022-12-21 16:50:00,NASDAQ:MSFT,243.72,243.88,243.48,243.71,8075.0
2022-12-21 16:55:00,NASDAQ:MSFT,243.71,244.04,243.62,243.67,11193.0
2022-12-21 17:00:00,NASDAQ:MSFT,243.69,243.7,243.49,243.65,7700.0
2022-12-21 17:05:00,NASDAQ:MSFT,243.62,243.98,243.56,243.67,11307.0
2022-12-21 17:10:00,NASDAQ:MSFT,243.74,243.94,243.54,243.91,6700.0
2022-12-21 17:15:00,NASDAQ:MSFT,243.9,244.07,243.71,244.01,5698.0
2022-12-21 17:20:00,NASDAQ:MSFT,243.98,244.45,243.98,244.39,6907.0
2022-12-21 17:25:00,NASDAQ:MSFT,244.36,244.39,244.07,244.26,4894.0
2022-12-21 17:30:00,NASDAQ:MSFT,244.36,244.78,244.31,244.57,7100.0
2022-12-21 17:35:00,NASDAQ:MSFT,244.57,244.77,244.52,244.66,5500.0
2022-12-21 17:40:00,NASDAQ:MSFT,244.72,244.81,244.57,244.74,5600.0
2022-12-21 17:45:00,NASDAQ:MSFT,244.82,244.82,244.56,244.72,6600.0
2022-12-21 17:50:00,NASDAQ:MSFT,244.72,244.86,244.65,244.8,8775.0
2022-12-21 17:55:00,NASDAQ:MSFT,244.8,245.18,244.72,245.08,8190.0
2022-12-21 18:00:00,NASDAQ:MSFT,245.1,245.56,244.87,245.56,11842.0
2022-12-21 18:05:00,NASDAQ:MSFT,245.52,245.55,245.4,245.49,9503.0
2022-12-21 18:10:00,NASDAQ:MSFT,245.52,245.58,245.2,245.35,7628.0
2022-12-21 18:15:00,NASDAQ:MSFT,245.36,245.41,245.055,245.16,5030.0
2022-12-21 18:20:00,NASDAQ:MSFT,245.19,245.22,244.67,244.77,10000.0
2022-12-21 18:25:00,NASDAQ:MSFT,244.79,245.02,244.67,244.68,6931.0
2022-12-21 18:30:00,NASDAQ:MSFT,244.66,244.89,244.59,244.77,4000.0
2022-12-21 18:35:00,NASDAQ:MSFT,244.78,244.86,244.57,244.69,6200.0
2022-12-21 18:40:00,NASDAQ:MSFT,244.64,244.75,244.45,244.73,5208.0
2022-12-21 18:45:00,NASDAQ:MSFT,244.86,245.09,244.81,245.08,9947.0
2022-12-21 18:50:00,NASDAQ:MSFT,245.05,245.06,244.67,244.89,3900.0
2022-12-21 18:55:00,NASDAQ:MSFT,244.9,244.95,244.72,244.77,7012.0
2022-12-21 19:00:00,NASDAQ:MSFT,244.79,245.57,244.79,245.46,8931.0
2022-12-21 19:05:00,NASDAQ:MSFT,245.43,245.52,245.27,245.34,6994.0
2022-12-21 19:10:00,NASDAQ:MSFT,245.345,245.61,245.18,245.33,6200.0
2022-12-21 19:15:00,NASDAQ:MSFT,245.28,245.43,245.2,245.35,5346.0
2022-12-21 19:20:00,NASDAQ:MSFT,245.295,245.49,245.19,245.33,5754.0
2022-12-21 19:25:00,NASDAQ:MSFT,245.29,245.33,245.05,245.3,6031.0
2022-12-21 19:30:00,NASDAQ:MSFT,245.26,245.5,245.12,245.43,6700.0
2022-12-21 19:35:00,NASDAQ:MSFT,245.46,245.46,244.91,245.2,10341.0
2022-12-21 19:40:00,NASDAQ:MSFT,245.22,245.28,245.03,245.14,4600.0
2022-12-21 19:45:00,NASDAQ:MSFT,245.13,245.33,245.02,245.05,5460.0
2022-12-21 19:50:00,NASDAQ:MSFT,245.05,245.05,244.5,244.68,7158.0
2022-12-21 19:55:00,NASDAQ:MSFT,244.69,244.83,244.52,244.77,5316.0
2022-12-21 20:00:00,NASDAQ:MSFT,244.77,245.09,244.77,244.95,5539.0
2022-12-21 20:05:00,NASDAQ:MSFT,244.96,244.98,244.24,244.27,16154.0
2022-12-21 20:10:00,NASDAQ:MSFT,244.26,244.63,243.99,244.57,11904.0
2022-12-21 20:15:00,NASDAQ:MSFT,244.57,244.65,244.31,244.5,9665.0
2022-12-21 20:20:00,NASDAQ:MSFT,244.5,244.57,244.29,244.4,10254.0
2022-12-21 20:25:00,NASDAQ:MSFT,244.41,244.72,244.33,244.36,9402.0
2022-12-21 20:30:00,NASDAQ:MSFT,244.41,244.62,244.3,244.47,18078.0
2022-12-21 20:35:00,NASDAQ:MSFT,244.49,244.59,244.25,244.52,17848.0
2022-12-21 20:40:00,NASDAQ:MSFT,244.51,244.67,244.26,244.42,16335.0
2022-12-21 20:45:00,NASDAQ:MSFT,244.41,244.58,244.3,244.45,22181.0
2022-12-21 20:50:00,NASDAQ:MSFT,244.29,244.47,243.66,244.38,39865.0
2022-12-21 20:55:00,NASDAQ:MSFT,244.385,244.49,244.05,244.46,129693.0
2022-12-22 14:30:00,NASDAQ:MSFT,241.1,241.94,240.37,240.44,29474.0
2022-12-22 14:35:00,NASDAQ:MSFT,240.36,240.46,239.56,239.66,26837.0
2022-12-22 14:40:00,NASDAQ:MSFT,239.48,239.72,239.26,239.39,22479.0
2022-12-22 14:45:00,NASDAQ:MSFT,239.4,239.66,239.075,239.25,17330.0
2022-12-22 14:50:00,NASDAQ:MSFT,239.22,239.55,239.14,239.14,10468.0
2022-12-22 14:55:00,NASDAQ:MSFT,239.21,239.49,239.0,239.49,5663.0
2022-12-22 15:00:00,NASDAQ:MSFT,239.37,239.37,238.12,238.14,9109.0
2022-12-22 15:05:00,NASDAQ:MSFT,238.09,238.21,237.59,237.67,9322.0
2022-12-22 15:10:00,NASDAQ:MSFT,237.64,237.69,237.04,237.5,23883.0
2022-12-22 15:15:00,NASDAQ:MSFT,237.52,237.58,237.08,237.48,3816.0
2022-12-22 15:20:00,NASDAQ:MSFT,237.34,237.49,236.93,237.1,5866.0
2022-12-22 15:25:00,NASDAQ:MSFT,236.83,236.97,236.4,236.4,2954.0
2022-12-22 15:30:00,NASDAQ:MSFT,236.36,236.36,234.73,234.99,34068.0
2022-12-22 15:35:00,NASDAQ:MSFT,235.1,235.99,235.1,235.95,9406.0
2022-12-22 15:40:00,NASDAQ:MSFT,236.05,236.09,235.8,235.85,11470.0
2022-12-22 15:45:00,NASDAQ:MSFT,235.68,236.38,235.65,236.15,9005.0
2022-12-22 15:50:00,NASDAQ:MSFT,236.22,236.48,236.06,236.33,5082.0
2022-12-22 15:55:00,NASDAQ:MSFT,236.18,236.35,236.08,236.17,2756.0
2022-12-22 16:00:00,NASDAQ:MSFT,236.17,236.33,235.96,236.11,3441.0
2022-12-22 16:05:00,NASDAQ:MSFT,236.31,236.45,236.22,236.34,7311.0
2022-12-22 16:10:00,NASDAQ:MSFT,236.36,236.37,235.72,236.25,10921.0
2022-12-22 16:15:00,NASDAQ:MSFT,236.21,236.44,236.07,236.07,4154.0
2022-12-22 16:20:00,NASDAQ:MSFT,236.06,236.1,235.85,235.97,5030.0
2022-12-22 16:25:00,NASDAQ:MSFT,235.94,236.07,235.86,236.06,4600.0
2022-12-22 16:30:00,NASDAQ:MSFT,236.13,236.3,235.78,235.9,7722.0
2022-12-22 16:35:00,NASDAQ:MSFT,235.99,236.04,235.67,235.79,6034.0
2022-12-22 16:40:00,NASDAQ:MSFT,235.5,235.66,235.08,235.66,4486.0
2022-12-22 16:45:00,NASDAQ:MSFT,235.7,235.7,235.39,235.67,2400.0
2022-12-22 16:50:00,NASDAQ:MSFT,235.58,235.99,235.55,235.99,5900.0
2022-12-22 16:55:00,NASDAQ:MSFT,236.04,236.1,235.79,236.06,3300.0
2022-12-22 17:00:00,NASDAQ:MSFT,236.05,236.12,235.94,236.01,4299.0
2022-12-22 17:05:00,NASDAQ:MSFT,235.98,236.37,235.86,236.37,2271.0
2022-12-22 17:10:00,NASDAQ:MSFT,236.39,236.43,236.03,236.05,6450.0
2022-12-22 17:15:00,NASDAQ:MSFT,236.07,236.29,235.94,235.94,2503.0
2022-12-22 17:20:00,NASDAQ:MSFT,236.03,236.07,235.36,235.39,6203.0
2022-12-22 17:25:00,NASDAQ:MSFT,235.36,235.5,235.0,235.25,8923.0
2022-12-22 17:30:00,NASDAQ:MSFT,235.27,235.5,235.21,235.33,7505.0
2022-12-22 17:35:00,NASDAQ:MSFT,235.38,235.59,234.92,235.1,11235.0
2022-12-22 17:40:00,NASDAQ:MSFT,235.1,235.28,234.82,235.28,4525.0
2022-12-22 17:45:00,NASDAQ:MSFT,235.32,235.36,234.95,235.19,5254.0
2022-12-22 17:50:00,NASDAQ:MSFT,235.275,235.32,235.16,235.32,5780.0
2022-12-22 17:55:00,NASDAQ:MSFT,235.25,235.45,235.18,235.43,3837.0
2022-12-22 18:00:00,NASDAQ:MSFT,235.38,235.38,234.88,235.07,4450.0
2022-12-22 18:05:00,NASDAQ:MSFT,235.05,235.16,234.83,234.98,3231.0
2022-12-22 18:10:00,NASDAQ:MSFT,235.09,235.13,235.0,235.02,6059.0
2022-12-22 18:15:00,NASDAQ:MSFT,234.99,235.0,234.58,234.7,6901.0
2022-12-22 18:20:00,NASDAQ:MSFT,234.61,234.67,234.4,234.4,1261.0
