url,date,rawContent,username,likeCount,replyCount,retweetCount,quoteCount,cashtags,hashtags,viewCount
https://twitter.com/traderstewie/status/1606000373843361792,2022-12-22 18:55:01+00:00,@NavyBratTX I don't think TSLA will bottom until Musk officially finds a new CEO for Twitter,traderstewie,14,4,0,0,,,1658.0
https://twitter.com/traderstewie/status/1605999770043940864,2022-12-22 18:52:37+00:00,$TSLA shares down over 60% since rolling over in mid-September. https://t.co/Lk3mn8f5kb,traderstewie,161,21,9,1,['TSLA'],,80746.0
https://twitter.com/traderstewie/status/1605998861599707137,2022-12-22 18:49:01+00:00,@optiontr8er I'd like to see NKE hold on to the gains it made yesterday for at least a few days.,traderstewie,0,1,0,0,,,136.0
https://twitter.com/traderstewie/status/1605903359084400640,2022-12-22 12:29:31+00:00,"@hereweago Not necessarily add size but rather it means the market is receptive the ideal setups you prefer to actively seek out and trade therefore get aggressive(or Switched On). 

Hope that makes more sense",traderstewie,2,1,0,0,,,481.0
https://twitter.com/traderstewie/status/1605901355649941504,2022-12-22 12:21:34+00:00,@GelindoPastore Grazie,traderstewie,0,1,0,0,,,231.0
https://twitter.com/traderstewie/status/1605821914391289856,2022-12-22 07:05:53+00:00,@CastleofFootba1 https://t.co/lMw7IPOZm7,traderstewie,1,1,0,0,,,191.0
https://twitter.com/traderstewie/status/1605801308807577600,2022-12-22 05:44:01+00:00,"I often find myself going back to re-read this blog post from 2011: 

""Things I Learned After 15 Years of Trading"": 

https://t.co/Mr8voYNcMv https://t.co/64clyCs0zg",traderstewie,752,36,155,15,,,137911.0
https://twitter.com/traderstewie/status/1605797121784807424,2022-12-22 05:27:22+00:00,"@sryal2 $SBUX made a strong, healthy recovery off the bottom. Once market regains composure, this will be one of the first ones to lead the indices to new highs, imho https://t.co/m8t3DHmaJD",traderstewie,2,0,1,0,['SBUX'],,439.0
https://twitter.com/traderstewie/status/1605660607088205824,2022-12-21 20:24:55+00:00,$PDSB ... bull flag breakout and follow-thru https://t.co/Z3FF6o3Qnl,traderstewie,59,4,2,1,['PDSB'],,21126.0
https://twitter.com/traderstewie/status/1605415347200196608,2022-12-21 04:10:20+00:00,"@Serv_N_Folly Keep in mind, a lot of the fat gets cooked off and melts off into the fire.",traderstewie,2,0,0,0,,,207.0
https://twitter.com/traderstewie/status/1605415147916271616,2022-12-21 04:09:33+00:00,@JammmmmmOnIt Mama Mia!,traderstewie,0,0,0,0,,,103.0
https://twitter.com/traderstewie/status/1605414983667355648,2022-12-21 04:08:53+00:00,@DiabolicSystem Lol,traderstewie,1,0,0,0,,,132.0
https://twitter.com/traderstewie/status/1605414949236314112,2022-12-21 04:08:45+00:00,@ray_shaya I hand trim it off lamb shoulder meat,traderstewie,1,0,0,0,,,219.0
https://twitter.com/traderstewie/status/1605414727584141312,2022-12-21 04:07:52+00:00,@atlasreject Haha!,traderstewie,0,1,0,0,,,229.0
https://twitter.com/traderstewie/status/1605414679269871616,2022-12-21 04:07:41+00:00,@maltaee I've tried to make Iraqi kababs but those are impossible to replicate without sheep tail fat(aka 'Leeyieh'). You'll never get that classic Iraqi kabab texture without that ingredient which is very difficult to find in the US!,traderstewie,2,1,0,0,,,209.0
https://twitter.com/traderstewie/status/1605413979920011264,2022-12-21 04:04:54+00:00,"@JaxStox1 I cook all middle eastern bbq on a MANGAL grill. 

These grills are very popular in the middle eastern region. Looks something like this(pics below,). https://t.co/Lt6Qla5sj4",traderstewie,2,2,0,0,,,396.0
https://twitter.com/traderstewie/status/1605412766663467008,2022-12-21 04:00:05+00:00,@TheRealMJWhoRU Haven't decided yet but most likely a nice prime beef roast,traderstewie,0,0,0,0,,,181.0
https://twitter.com/traderstewie/status/1605412559913472001,2022-12-21 03:59:16+00:00,@Serv_N_Folly You weigh out on a digital scale,traderstewie,0,0,0,0,,,68.0
https://twitter.com/traderstewie/status/1605412382208978944,2022-12-21 03:58:33+00:00,@MalibuInvest 85/15 is great! ... my favorite is 80/20 beef chuck meat to fat is my ideal ratio for a quality burger!,traderstewie,2,1,0,0,,,738.0
https://twitter.com/traderstewie/status/1605356782016028672,2022-12-21 00:17:37+00:00,Lamb kababs on the grill .... 70% meat to 30% fat is the key to this! https://t.co/j7VYQVzv5W,traderstewie,202,25,6,0,,,59486.0
https://twitter.com/traderstewie/status/1605320415865290752,2022-12-20 21:53:07+00:00,"$AXON 
#12 on the @IBDinvestors IBD Top 50 list! 
One of the rare super relative strength leaders in the bear market
 
https://t.co/GjvUGDWL6S

Starting to set up a new bullish flag pattern, ideally want to see it tag the 50 day MA first. Targets $200

#IBDpartner 
@MarketSmith https://t.co/ijlYgotiJd",traderstewie,123,7,8,0,['AXON'],['IBDpartner'],34103.0
https://twitter.com/traderstewie/status/1605317575528747008,2022-12-20 21:41:50+00:00,"$PDSB 
Check out the gorgeous bull flag pattern this stock is carving out 5 weeks after the November PEG candle! 
Showed impressive relative strength today. Look for a breakout over $10 soon. One of only 3 trade ideas in this week's AOT STOCKS TO WATCH list!

Next target $12 https://t.co/CQBcjCKxTE",traderstewie,194,7,22,3,['PDSB'],,60387.0
https://twitter.com/traderstewie/status/1605273732981084160,2022-12-20 18:47:37+00:00,"Heads up if you followed this $YANG trade idea. We just closed it for a +8.5% gain 
Took the gains because seeing many stocks beginning to look quite overcooked on downside and market indices starting to firm up for a bounce phase. 

https://t.co/kLZOnUscIT https://t.co/Tr0PQLCORe",traderstewie,52,2,2,0,['YANG'],,17800.0
https://twitter.com/traderstewie/status/1605214610943930368,2022-12-20 14:52:41+00:00,"$YANG , 3X bearish China ETF picking up some good momentum here ....  $YINN rolling over https://t.co/X4L4FyLWy6",traderstewie,41,1,2,0,"['YANG', 'YINN']",,16977.0
https://twitter.com/traderstewie/status/1604617376560869376,2022-12-18 23:19:29+00:00,@Juancito_Lucero @gvstrader Agree that Messi deserved it and i feel very happy for him but Argentina as a whole played like a complete team!,traderstewie,2,0,0,0,,,126.0
https://twitter.com/traderstewie/status/1604617058309718017,2022-12-18 23:18:13+00:00,"An In-Depth Look at the 'AOT Top Pick' for this Week: $YANG 

NEW AOT Educational Post: 

https://t.co/kLZOnUa3uL

The 'AOT Top Picks' Produced Over +120% Return During the 2022 Bear Market!",traderstewie,71,4,6,1,['YANG'],,44499.0
https://twitter.com/traderstewie/status/1604614520596414470,2022-12-18 23:08:08+00:00,@trading_adrian @gvstrader Great call Amigo!! Congratulations,traderstewie,2,1,0,0,,,146.0
https://twitter.com/traderstewie/status/1604614301351694336,2022-12-18 23:07:16+00:00,"@le_trader Putain, the les blues made a beautiful final out of this one! 

Franchement, je sui content pour Messi mais je suis aussi fier de les guerriers français aujourd'ui!! Quelle bataille!!",traderstewie,1,0,0,0,,,165.0
https://twitter.com/traderstewie/status/1604610445679083520,2022-12-18 22:51:57+00:00,@Juancito_Lucero @gvstrader Congratulations Juan!!,traderstewie,2,1,0,0,,,336.0
https://twitter.com/traderstewie/status/1604549474587619330,2022-12-18 18:49:40+00:00,"@kunalamin1 @gvstrader By far the best final I've ever seen! 

Mbape is a truly very special player and at only 23 years of age too!",traderstewie,9,0,0,0,,,198.0
https://twitter.com/traderstewie/status/1604546168670732288,2022-12-18 18:36:32+00:00,@gvstrader 100% ! They played like a complete team. And their goalkeeper is a beast on PKs which is needed in WorldCup tournaments,traderstewie,20,5,0,0,,,2318.0
https://twitter.com/traderstewie/status/1604526267574890497,2022-12-18 17:17:27+00:00,@srinivas605 I'd like to see Messi take this trophy home to cap off a brilliant career!,traderstewie,7,1,0,0,,,440.0
https://twitter.com/traderstewie/status/1604523937546719232,2022-12-18 17:08:11+00:00,Watching the #WorldCup final https://t.co/G6EsUGh44e,traderstewie,146,13,3,0,,['WorldCup'],38483.0
https://twitter.com/traderstewie/status/1604304566773637120,2022-12-18 02:36:29+00:00,@PatriotaRom I like https://t.co/lMw7IPOZm7,traderstewie,2,1,0,0,,,367.0
https://twitter.com/traderstewie/status/1603864537303695360,2022-12-16 21:27:58+00:00,"@OMillionaires @GreekTrader777 @SJosephBurns @UPBOptionMil @jfahmy @johnscharts @SunriseTrader @canuck2usa @AsphaltCowb0y @sssvenky @KarlvKtrading @HedgeMind @ZorTrades @stocktrader300 @TrendSpider @livetradepro @OpenOutcrier Much appreciated O.M.! 

Wish you all a blessed holiday season!",traderstewie,5,0,0,0,,,3647.0
https://twitter.com/traderstewie/status/1603861450623025153,2022-12-16 21:15:42+00:00,@dsunfong https://t.co/hAgDf9rZ2B,traderstewie,1,0,0,0,,,414.0
https://twitter.com/traderstewie/status/1603859766266077184,2022-12-16 21:09:01+00:00,"Really starting to like the look on this $YANG bottoming wedge pattern going into next week .... as $YINN sets up a bearish flag/wedge pattern. 

Keep an eye on this one(for short term traders only) https://t.co/6h5Qsdc93d",traderstewie,83,5,13,0,"['YANG', 'YINN']",,38141.0
https://twitter.com/traderstewie/status/1603794972284575744,2022-12-16 16:51:33+00:00,"@homelandcom Much appreciated Jeff. 

Wish you and your loved ones a blessed holiday season!",traderstewie,1,0,0,0,,,231.0
https://twitter.com/traderstewie/status/1603791334887723008,2022-12-16 16:37:05+00:00,$CPRX breaking down from that topping pattern https://t.co/6ekVgAMWPB,traderstewie,33,1,1,0,['CPRX'],,15292.0
https://twitter.com/traderstewie/status/1603459201023737856,2022-12-15 18:37:19+00:00,"@CashRocket That's right! Leverage ETFs, i generally hold them no longer than 2 weeks. For short term trades or day trades only.",traderstewie,1,0,0,0,,,2039.0
https://twitter.com/traderstewie/status/1603458933305114624,2022-12-15 18:36:15+00:00,"@CashRocket Good point, CR!",traderstewie,0,0,0,0,,,806.0
https://twitter.com/traderstewie/status/1603447831540355073,2022-12-15 17:52:08+00:00,"After sizeable bounces and squeezes in most Chinese stocks, we're now starting to see topping patterns in many of these stocks especially the large caps like $BABA, $BIDU and $PDD 

$YANG on long side is one way to play a pullback phase in Chinese stocks. 
Targets: $15 to $17 https://t.co/dUxF7UGGDL",traderstewie,181,19,22,3,"['BABA', 'BIDU', 'PDD', 'YANG']",,83412.0
https://twitter.com/traderstewie/status/1603442813286260736,2022-12-15 17:32:11+00:00,"Still looking at this $CPRX as a potential short setup but needs to break below $16 support to get truly interesting.... 

Watching for now. https://t.co/Xl5V3M7TKp",traderstewie,36,3,1,0,['CPRX'],,29670.0
https://twitter.com/traderstewie/status/1603133930617520128,2022-12-14 21:04:48+00:00,"#Argentina v #France in the final on Sunday! 

A dream final to cap off this incredible #WorldCup2022!",traderstewie,142,16,3,0,,"['Argentina', 'France', 'WorldCup2022']",
https://twitter.com/traderstewie/status/1603082709341032449,2022-12-14 17:41:16+00:00,$MSFT weekly charts really starting to look better and better. https://t.co/04vzyKPe5W,traderstewie,81,6,6,0,['MSFT'],,
https://twitter.com/traderstewie/status/1602854535256739840,2022-12-14 02:34:35+00:00,@Lily_Malone_ I'm 100% all the way rooting for him and Argentina at this point!,traderstewie,2,0,0,0,,,
https://twitter.com/traderstewie/status/1602854309112451072,2022-12-14 02:33:41+00:00,"@Jorge89443184 Argentina!! Vamo, vamo Argentina!",traderstewie,0,0,0,0,,,
https://twitter.com/traderstewie/status/1602797439857004544,2022-12-13 22:47:42+00:00,"Chicken schnitzel with a mustard cream sauce on the menu tonight! 
Recipe: 
https://t.co/ru0BvmTtGs

I've tried dozens of different breadcrumbs for Chicken schnitzel and I've found this one(OSEM Golden Crisp) to be the best! Better than Japanese Panko even. https://t.co/FvRSZqfyB5",traderstewie,121,14,4,0,,,
https://twitter.com/traderstewie/status/1602471865372397569,2022-12-13 01:13:59+00:00,"'State of the Market' 

New AOT blog post: discussing recent market developments and what we can look for next... 

https://t.co/RrKnGFcBmj",traderstewie,72,6,6,0,,,
https://twitter.com/traderstewie/status/1602342921839079432,2022-12-12 16:41:37+00:00,"$SMCI 
#2 on the @IBDinvestors IBD Top 50 list! 
A relative strength leader especially after that beautiful PEG candle in early November! Now starting to form a clean bullish flag pattern on the 20 day MA

https://t.co/GjvUGDWL6S

Targets: $100

@MarketSmith 

#IBDpartner https://t.co/nRthXYTkUM",traderstewie,105,5,13,1,['SMCI'],['IBDpartner'],
https://twitter.com/traderstewie/status/1602035594531868672,2022-12-11 20:20:24+00:00,"$CPRX... Watching this one next week for a potential Double Top pattern breakdown. 
A break below $16 could begin more selling. 
First targets: $14 to $13 https://t.co/Lgm45R34me",traderstewie,142,10,9,2,['CPRX'],,
https://twitter.com/traderstewie/status/1601658190290358272,2022-12-10 19:20:44+00:00,@xcape86 Strong team unit!,traderstewie,0,0,0,0,,,
https://twitter.com/traderstewie/status/1601643022638231552,2022-12-10 18:20:28+00:00,@LongTradeBrain They completely flipped the fundamentals of futbol upside down! Incredible team,traderstewie,2,0,0,0,,,
https://twitter.com/traderstewie/status/1601639429193764867,2022-12-10 18:06:11+00:00,Morocco https://t.co/aDtQgkkBDb,traderstewie,114,5,10,0,,,
https://twitter.com/traderstewie/status/1599517645166252032,2022-12-04 21:34:58+00:00,"@realSharat I check earnings daily and then look for stocks that gapped up, closed strong on the day after reporting earnings.",traderstewie,10,3,0,0,,,
https://twitter.com/traderstewie/status/1599516594329174016,2022-12-04 21:30:48+00:00,"@DLSermersheim That's a gorgeous one! Awesome find. 

$IMMR https://t.co/Ys3qmbRgtR",traderstewie,12,2,0,0,['IMMR'],,
https://twitter.com/traderstewie/status/1599514866657939456,2022-12-04 21:23:56+00:00,@MrJavierJose Yup! That's another good one.,traderstewie,2,1,0,0,,,
https://twitter.com/traderstewie/status/1599514675687096320,2022-12-04 21:23:10+00:00,"More and more recent bullish PEG(Power Earnings Gap) setups working. Here are a few additions to the PEG watchlist and specifically notice the POST-PEG consolidation patterns that take place shortly afterwards! 
These are the typical patterns I like to look for after a PEG... https://t.co/R3sadywZZE",traderstewie,271,19,28,2,,,
https://twitter.com/traderstewie/status/1599151996166344704,2022-12-03 21:22:01+00:00,@Cjtweets333 I understand your frustration but this game is sooo incredibly competitive and every country is always getting better and most countries the sport is ingrained in the cultural fabric through many generations. US doesn't have that so that's a big hurdle to overcome,traderstewie,2,1,0,0,,,
https://twitter.com/traderstewie/status/1599151408238198784,2022-12-03 21:19:41+00:00,"@FluorideJunkie 1000%! Many more good things to look forward! 

I think they need to keep the same coach and build on these core group of youngsters",traderstewie,2,0,0,0,,,
https://twitter.com/traderstewie/status/1599127661393371136,2022-12-03 19:45:19+00:00,@iamnosleep Pulisic is a creative midfield player. He creates chance for the #9 and #11 finishers(which US is lacking at the moment).,traderstewie,0,0,0,0,,,
https://twitter.com/traderstewie/status/1599127320547426304,2022-12-03 19:43:58+00:00,@Bluuuuuurb All 3 Goals today were pretty much the exact same setup,traderstewie,1,0,0,0,,,
https://twitter.com/traderstewie/status/1599127014220640256,2022-12-03 19:42:45+00:00,@fcw1964 Well said. That's the key difference,traderstewie,0,0,0,0,,,
https://twitter.com/traderstewie/status/1599126859345981440,2022-12-03 19:42:08+00:00,@MisterSween Agree!,traderstewie,2,0,0,0,,,
https://twitter.com/traderstewie/status/1599126789645041665,2022-12-03 19:41:51+00:00,@EmilioVastola Big big let down. Can't make basic mistakes like these against top teams,traderstewie,2,1,0,0,,,
https://twitter.com/traderstewie/status/1599126431979950080,2022-12-03 19:40:26+00:00,@EhsanHamid Comes out for the big games!,traderstewie,1,0,0,0,,,
https://twitter.com/traderstewie/status/1599126148491149313,2022-12-03 19:39:18+00:00,"Bittersweet feelings about USMNT performance in WorldCup tournaments. On one hand, optimistic about the general direction of US soccer quality. On other hand, there's still too mental errors that take place in too many key games. They lack a ruthless cold blooded killer upfront",traderstewie,83,37,2,0,,,
https://twitter.com/traderstewie/status/1599118828411441152,2022-12-03 19:10:13+00:00,@iliturgitano76 Morocco has been playing inspirational football!,traderstewie,0,0,0,0,,,
https://twitter.com/traderstewie/status/1599118688585928704,2022-12-03 19:09:40+00:00,@benshep346 Ouch!! I must've missed this juicy piece of gossip. What happened?,traderstewie,0,3,0,0,,,
https://twitter.com/traderstewie/status/1599118105372160000,2022-12-03 19:07:21+00:00,"The implosion of Belgium's World Cup team 2022 echoes the implosion of France's WC team in 2010. A ""team"" with too much INDIVIDUAL world class talent but sometimes too much of a good thing is a bad thing. Too many cooks in the kitchen ruins the meal. Too many egos on the field...",traderstewie,61,28,1,0,,,
https://twitter.com/traderstewie/status/1598912116186296323,2022-12-03 05:28:49+00:00,@NestorKim Oh hell ya!! One of my favorite food on the planet! Korean BBQ is next!,traderstewie,2,0,0,0,,,
https://twitter.com/traderstewie/status/1598905421120831488,2022-12-03 05:02:13+00:00,"In honor of their success in the World Cup, Japanese chicken karaage! 

Don't forget the sake and togarashi! 

https://t.co/JbHYWjds5B

#Kanpai https://t.co/2At60QE9pi",traderstewie,116,6,1,0,,['Kanpai'],
https://twitter.com/traderstewie/status/1598880657568333825,2022-12-03 03:23:49+00:00,@GavinChristie10 You bet!,traderstewie,0,0,0,0,,,
https://twitter.com/traderstewie/status/1598777299465216001,2022-12-02 20:33:06+00:00,"@TheGoozer68 Here you go! 

The 'Power Earnings Gap'(PEG) watchlist: 
https://t.co/TVrGPnq5bG",traderstewie,1,1,0,0,,,
https://twitter.com/traderstewie/status/1598769873987198976,2022-12-02 20:03:36+00:00,"$AA ... after multiple short setups posted in this stock this year, we're now starting to see strong signs that the stock is bottoming. 
Note the huge Accumulation Volume patterns leading up to the current bullish flag pattern! 

First Targets: $55 to $58 https://t.co/lcOwvjDGKR",traderstewie,151,13,12,2,['AA'],,
https://twitter.com/traderstewie/status/1598767866660077568,2022-12-02 19:55:37+00:00,"$AXON 
#20 on the @IBDinvestors IBD Top 50 list 

Made a beautiful PEG a few days back and now trying to make a bull flag breakout. Another relative strength leader. 

https://t.co/GjvUGDWL6S

#IBDpartner 
@MarketSmith https://t.co/tqdT1c2Ia1",traderstewie,62,0,6,0,['AXON'],['IBDpartner'],
https://twitter.com/traderstewie/status/1598742250762436608,2022-12-02 18:13:50+00:00,"$ENPH from the @IBDinvestors
IBD Leaders Board list. 

One of the stronger market leaders during the recent rally, this Solar energy stock is printing a new highs breakout out of an Inverse H&amp;S pattern. 
Targets $360 to $380

https://t.co/GjvUGDFI4S

#IBDPartner
@MarketSmith https://t.co/RHbcfAEtjW",traderstewie,133,8,12,1,['ENPH'],['IBDPartner'],
https://twitter.com/traderstewie/status/1598534271341580288,2022-12-02 04:27:24+00:00,@jmomoney2 Viking stainless steel pan. Looks like this.  My favorite pan for hard searing https://t.co/3ISn5jrCLm,traderstewie,1,1,0,0,,,
https://twitter.com/traderstewie/status/1598530504302600192,2022-12-02 04:12:26+00:00,Pan seared shrimp in olive oil and butter... https://t.co/v4hdtO5ZLA,traderstewie,215,21,0,1,,,
https://twitter.com/traderstewie/status/1598437900345311233,2022-12-01 22:04:27+00:00,@kingstu81 I think that's a bad print. Data feed error,traderstewie,1,0,0,0,,,
https://twitter.com/traderstewie/status/1598424435274706944,2022-12-01 21:10:57+00:00,"@TheGoozer68 Yes, I'll send you the link later today",traderstewie,2,1,0,0,,,
https://twitter.com/traderstewie/status/1598424365766701056,2022-12-01 21:10:40+00:00,@_anon_gm Yesterday . XPEV made a big one,traderstewie,1,0,0,0,,,
https://twitter.com/traderstewie/status/1598424262997860353,2022-12-01 21:10:16+00:00,@BullsBearsWin I wanna see more bullish PEGs especially in technology sector,traderstewie,1,2,0,0,,,
https://twitter.com/traderstewie/status/1598423650071642113,2022-12-01 21:07:50+00:00,@saeedkhodor World Cup drama,traderstewie,1,1,0,0,,,
https://twitter.com/traderstewie/status/1598423589073846275,2022-12-01 21:07:35+00:00,"@Alvaro_cali02 They absolutely SUCKED!! They reminded me of the French team in 2010 World Cup! 
Such a shame because Belgium had so much individual talent.",traderstewie,1,1,0,0,,,
https://twitter.com/traderstewie/status/1598421190804062210,2022-12-01 20:58:03+00:00,"Japan bringing the Samurai spirit to the #WorldCup 

#Omedetō https://t.co/GjgvmWKIgj",traderstewie,119,22,8,0,,"['WorldCup', 'Omedetō']",
https://twitter.com/traderstewie/status/1598409739511402496,2022-12-01 20:12:33+00:00,"Added $OKTA and $SPLK to the PEG watchlist. 

Starting to see more and more these bullish PEG patterns in many stocks that have been in making several consecutive Bearish PEGs in 2022. 
Earnings and earnings projections propel stocks into motion, down or up. https://t.co/F8am2tGSKi",traderstewie,141,13,13,0,"['OKTA', 'SPLK']",,
https://twitter.com/traderstewie/status/1598372432217133056,2022-12-01 17:44:18+00:00,"$AMZN... following a massive multi-year bull run, the stock pulled back a roughly 55% from 2021 highs. Weekly charts beginning to show hints of a bottom at it tests a thick layer of support. https://t.co/Ft5kN9MKnh",traderstewie,273,15,31,2,['AMZN'],,
https://twitter.com/traderstewie/status/1598369709694783488,2022-12-01 17:33:29+00:00,"$MSFT ... recently tested the 200 Weekly Moving Average. First time it's done that in 10 years.
The stock, now trying to carve out a bottom which might need more time but after a 40% pullback from highs and that mid October bottom, long term investors might want to take note https://t.co/7vK46vuoIv",traderstewie,225,54,19,0,['MSFT'],,
